IRN,FMNH,Host-ID,Species,Month,Day ,Year,Season,Time_Period,Sex,Age,State,County,City,P_Positive,H_Positive,L_Positive
,,S12-1327,C. ustulatus,9,6,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,1,1
,,S12-1328,C. ustulatus,9,6,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-1336,C. ustulatus,9,6,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
2987732,493989,S12-1368,C. minimus,9,13,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,0
2200582,484812,S12-1380,C. ustulatus,9,13,2012,Fall,34,F,AHY,Illinois,Cook,Chicago ,1,0,0
2200550,484780,S12-1386,C. minimus,9,13,2012,Fall,34,F,AHY,Illinois,Cook,Chicago ,0,0,1
2319062,485440,S12-1387,C. minimus,9,13,2012,Fall,34,M,AHY,Illinois,Cook,Chicago ,0,0,0
2200583,484813,S12-1390,C. ustulatus,9,13,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,1,0,1
2987785,494042,S12-1391,C. ustulatus,9,13,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,1
,,S12-1416,C. ustulatus,9,14,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-1417,C. ustulatus,9,14,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-1418,C. ustulatus,9,14,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-1419,C. minimus,9,14,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-1420,C. minimus,9,14,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-1437,C. minimus,9,14,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,1
,,S12-1438,C. ustulatus,9,14,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,1
3152496,497156,S12-1444,C. ustulatus,9,14,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,1,1
,,S12-1455,C. ustulatus,9,14,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,0
,,S12-1457,C. minimus,9,14,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,1
,,S12-1466,C. ustulatus,9,14,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-1469,C. ustulatus,9,14,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,1
,,S12-1474,C. ustulatus,9,14,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-1475,C. ustulatus,9,14,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,1
,,S12-1476,C. ustulatus,9,14,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-1477,C. ustulatus,9,14,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,1
3540100,504188,S12-1481,C. ustulatus,9,14,2012,Fall,34,F,AHY,Illinois,Cook,Chicago ,0,1,0
2987788,494045,S12-1495,C. ustulatus,9,13,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,1
2191265,483712,S12-1504,C. ustulatus,9,13,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,1,0,0
2191261,483708,S12-1505,C. minimus,9,9,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,0
,,S12-1543,C. ustulatus,9,20,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-1559,C. minimus,9,20,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-1561,C. ustulatus,9,20,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
2987789,494046,S12-1578,C. ustulatus,9,10,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,0
3152497,497157,S12-1590,C. ustulatus,9,10,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,1,1
2387053,487588,S12-1608,C. ustulatus,9,21,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,1,0,0
2200585,484815,S12-1609,C. ustulatus,9,21,2012,Fall,34,F,AHY,Illinois,Cook,Chicago ,1,0,1
2387031,487566,S12-1616,C. minimus,9,21,2012,Fall,34,F,AHY,Illinois,Cook,Chicago ,1,0,0
,,S12-1650,C. ustulatus,9,13,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,1
2191262,483709,S12-1676,C. minimus,9,15,2012,Fall,34,M,AHY,Illinois,Cook,Chicago ,0,0,1
3540087,504175,S12-1677,C. minimus,9,15,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,0
,,S12-1682,C. ustulatus,9,15,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-1693,C. ustulatus,9,15,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,1,0
2197023,484186,S12-1694,C. ustulatus,9,15,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,1
,,S12-1719,C. minimus,9,15,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,1
,,S12-1724,C. ustulatus,9,15,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,1
2191421,483868,S12-1735,C. ustulatus,9,24,2012,Fall,34,NA,HY,Illinois,Cook,Chicago ,0,0,0
3540103,504191,S12-1761,C. ustulatus,9,16,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,1
,,S12-1797,C. ustulatus,9,9,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,0
,,S12-1802,C. ustulatus,9,1,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,1
,,S12-1810,C. ustulatus,8,19,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-1818,C. guttatus,9,26,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,0
,,S12-1819,C. ustulatus,9,26,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-1823,C. ustulatus,9,26,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,1
,,S12-1824,C. minimus,9,26,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-1825,C. minimus,9,26,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,1
2200608,484838,S12-1840,C. guttatus,9,26,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,0
3540104,504192,S12-1846,C. ustulatus,9,26,2012,Fall,34,M,AHY,Illinois,Cook,Chicago ,1,0,1
2987735,493992,S12-1881,C. minimus,9,27,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,1
,,S12-1937,C. ustulatus,9,26,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
3540088,504176,S12-1938,C. minimus,9,26,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,0
,,S12-1940,C. guttatus,9,26,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,0
,,S12-1948,C. minimus,9,26,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,1
,,S12-1949,C. ustulatus,9,26,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,0
3805560,509205,S12-1992,C. minimus,10,1,2012,Fall,34,F,AHY,Illinois,Cook,Chicago ,0,1,0
2200609,484839,S12-2041,C. guttatus,10,5,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,0
2200610,484840,S12-2048,C. guttatus,10,5,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,1,0,1
3540105,504193,S12-2060,C. ustulatus,10,4,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,0
2987790,494047,S12-2069,C. ustulatus,9,30,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,1
3540089,504177,S12-2126,C. minimus,9,11,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,1,0
2987819,494076,S12-2143,C. guttatus,10,8,2012,Fall,34,F,AHY,Illinois,Cook,Chicago ,1,0,0
,,S12-2162,C. guttatus,10,6,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-2174,C. ustulatus,9,18,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,1,1
,,S12-2175,C. ustulatus,9,19,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,1
3725275,507043,S12-2176,C. minimus,9,19,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,0
,,S12-2178,C. ustulatus,9,16,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,0
,,S12-2185,C. ustulatus,9,8,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
3540107,504195,S12-2186,C. ustulatus,9,9,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,1
3540108,504196,S12-2188,C. ustulatus,9,10,2012,Fall,34,NA,HY,Illinois,Cook,Chicago ,0,0,1
,,S12-2189,C. ustulatus,9,10,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,1
,,S12-2194,C. minimus,9,14,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,1
,,S12-2202,C. ustulatus,9,20,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-2207,C. ustulatus,9,17,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,1,1
,,S12-2208,C. ustulatus,9,17,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
3540109,504197,S12-2230,C. ustulatus,8,28,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,0
3540148,504236,S12-2232,C. guttatus,10,8,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,0
,,S12-2265,C. minimus,9,19,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,1
2989450,494078,S12-2277,C. guttatus,10,2,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,0
2987821,494079,S12-2284,C. guttatus,10,2,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,1,0,0
3540149,504237,S12-2297,C. guttatus,10,2,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,0
,,S12-2298,C. guttatus,10,2,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,1
3540150,504238,S12-2337,C. guttatus,10,10,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,1,0,0
3540151,504239,S12-2364,C. guttatus,10,11,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,0
,,S12-2365,C. guttatus,10,11,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,0
,,S12-2368,C. guttatus,10,11,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-2427,C. guttatus,10,12,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
2987823,494081,S12-2438,C. guttatus,10,12,2012,Fall,34,F,AHY,Illinois,Cook,Chicago ,0,1,1
2197037,484200,S12-2439,C. guttatus,10,12,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,1,0,0
2987835,494093,S12-2440,C. guttatus,10,12,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,1,0,1
2987824,494082,S12-2441,C. guttatus,10,12,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,1,0,1
2987825,494083,S12-2442,C. guttatus,10,12,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,1
2987826,494084,S12-2443,C. guttatus,10,12,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,0
,,S12-2471,C. guttatus,10,12,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
3574839,505570,S12-2499,C. guttatus,10,12,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,0
3574840,505571,S12-2500,C. guttatus,10,12,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,0
,,S12-2501,C. guttatus,10,10,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,0
2197024,484187,S12-2512,C. ustulatus,9,18,2012,Fall,34,NA,HY,Illinois,Cook,Chicago ,0,0,1
2987791,494048,S12-2513,C. ustulatus,9,18,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,1
2987792,494049,S12-2514,C. ustulatus,9,18,2012,Fall,34,F,AHY,Illinois,Cook,Chicago ,0,0,0
2197025,484188,S12-2515,C. ustulatus,9,18,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,1,0,1
2987737,493994,S12-2517,C. minimus,9,18,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,1,0,0
2987738,493995,S12-2518,C. minimus,9,18,2012,Fall,34,NA,HY,Illinois,Cook,Chicago ,0,0,1
2987793,494050,S12-2533,C. ustulatus,9,18,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,1
,,S12-2543,C. guttatus,10,15,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-2544,C. guttatus,10,15,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,0
3540153,504241,S12-2564,C. guttatus,10,5,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,0
,,S12-2571,C. ustulatus,9,24,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
2197437,484600,S12-2575,C. guttatus,10,16,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,1,0,0
,,S12-2590,C. ustulatus,9,14,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,1
,,S12-2615,C. guttatus,10,8,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,1
,,S12-2634,C. guttatus,10,21,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,0
2987827,494085,S12-2641,C. guttatus,10,21,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,0
,,S12-2642,C. guttatus,10,21,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,0
2987828,494086,S12-2654,C. guttatus,10,16,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,0
3275549,499058,S12-2655,C. guttatus,10,16,2012,Fall,34,M,AHY,Illinois,Cook,Chicago ,0,0,0
2987837,494095,S12-2656,C. guttatus,10,16,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,1,0,0
,,S12-2678,C. guttatus,10,22,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,0
,,S12-2679,C. guttatus,10,22,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-2714,C. guttatus,10,20,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-2715,C. guttatus,10,20,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,0
,,S12-2716,C. guttatus,10,20,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,1
,,S12-2722,C. guttatus,10,20,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-2723,C. guttatus,10,20,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-2741,C. guttatus,10,15,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,0
,,S12-2756,C. guttatus,10,7,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,1
,,S12-2757,C. guttatus,10,7,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-2772,C. guttatus,10,11,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-2787,C. ustulatus,9,26,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,0
,,S12-2791,C. guttatus,9,26,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,1,0
,,S12-2795,C. guttatus,10,7,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,1
,,S12-2796,C. guttatus,10,7,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
3152520,497179,S12-2823,C. guttatus,10,14,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,0
,,S12-2832,C. guttatus,10,8,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-2842,C. minimus,9,9,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,1,1
,,S12-2843,C. ustulatus,9,9,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,1,0
,,S12-2852,C. ustulatus,9,9,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,1
,,S12-2856,C. minimus,9,9,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,0
,,S12-2863,C. ustulatus,9,10,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,0
2194022,482838,S12-2867,C. guttatus,10,25,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,0
,,S12-2877,C. guttatus,10,29,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
3725364,507132,S12-2894,C. guttatus,10,26,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
2387070,487605,S12-2913,C. guttatus,11,1,2012,Fall,34,F,NA,Illinois,Cook,Chicago ,0,1,0
2987830,494088,S12-2973,C. guttatus,10,11,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,0
3152521,497180,S12-3028,C. guttatus,10,27,2012,Fall,34,F,AHY,Illinois,Cook,Chicago ,0,0,0
2200551,484781,S12-3044,C. minimus,9,22,2012,Fall,34,F,AHY,Illinois,Cook,Chicago ,0,0,0
3152499,497159,S12-3055,C. ustulatus,9,28,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,0
2987739,493996,S12-3080,C. minimus,10,2,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,0
2387071,487606,S12-3277,C. guttatus,10,13,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,1,0
2200611,484841,S12-3284,C. guttatus,10,13,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,0
3427837,501939,S12-3338,C. guttatus,10,27,2012,Fall,34,F,AHY,Illinois,Cook,Chicago ,0,0,0
3356357,500555,S12-3364,C. guttatus,10,16,2012,Fall,34,F,AHY,Illinois,Cook,Chicago ,1,0,1
,,S12-3417,C. guttatus,9,30,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
,,S12-3418,C. guttatus,9,30,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,1
3153407,498066,S12-3437,C. guttatus,9,30,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,0
3276518,500021,S12-3458,C. minimus,9,24,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,0
2774414,488777,S12-3502,C. guttatus,9,30,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,1,1,0
2774388,488751,S12-3513,C. ustulatus,9,18,2012,Fall,34,M,AHY,Illinois,Cook,Chicago ,0,0,0
3427838,501940,S12-3537,C. guttatus,9,29,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,0
2774389,488752,S12-3541,C. ustulatus,9,29,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,1,0,0
3574789,505520,S12-3553,C. ustulatus,9,24,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,0
2351294,486134,S12-3583,C. guttatus,9,30,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,0
2886010,491637,S12-3623,C. ustulatus,9,29,2012,Fall,34,M,AHY,Illinois,Cook,Chicago ,1,0,1
2929604,492685,S12-3646,C. ustulatus,9,15,2012,Fall,34,F,AHY,Illinois,Cook,Chicago ,0,0,1
3540110,504198,S12-3650,C. ustulatus,9,8,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,1,0,0
3152473,497133,S12-3700,C. fuscescens,8,22,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,0
,,S12-3765,C. minimus,9,23,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,1
3725291,507059,S12-3783,C. ustulatus,9,23,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,0
2387032,487567,S12-3784,C. minimus,9,23,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,0
2387072,487607,S12-3807,C. guttatus,10,22,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,0
3725292,507060,S12-3848,C. ustulatus,9,2,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
2351295,486135,S12-3893,C. guttatus,10,6,2012,Fall,34,M,AHY,Illinois,Cook,Chicago ,1,0,0
2351296,486136,S12-3894,C. guttatus,10,13,2012,Fall,34,M,AHY,Illinois,Cook,Chicago ,1,0,0
3030412,495799,S12-3904,C. ustulatus,9,1,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,0
3030413,495800,S12-3905,C. ustulatus,9,1,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,1
3030414,495801,S12-3906,C. ustulatus,9,1,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,1
3030415,495802,S12-3907,C. ustulatus,9,1,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,1,0,0
,,S12-3914,C. ustulatus,9,1,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,1,0,0
3030440,495827,S12-3931,C. guttatus,10,21,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,0
2351297,486137,S12-3938,C. guttatus,10,4,2012,Fall,34,M,HY,Illinois,Cook,Chicago ,0,0,0
2200612,484842,S12-3939,C. guttatus,10,20,2012,Fall,34,F,HY,Illinois,Cook,Chicago ,0,0,0
3725293,507061,S12-3952,C. ustulatus,9,18,2012,Fall,34,NA,NA,Illinois,Cook,Chicago ,0,0,0
2351298,486138,S12-3986,C. guttatus,10,7,2012,Fall,34,F,AHY,Illinois,Cook,Chicago ,0,0,0
2805622,490627,S13-1220,C. ustulatus,8,28,2013,Fall,36,F,HY,Illinois,Cook,Chicago ,0,0,1
2775165,489852,S13-1226,C. fuscescens,8,30,2013,Fall,36,F,AHY,Illinois,Cook,Chicago ,0,0,0
2805623,490628,S13-1236,C. ustulatus,8,29,2013,Fall,36,F,HY,Illinois,Cook,Chicago ,0,0,1
2805626,490631,S13-1249,C. ustulatus,8,29,2013,Fall,36,M,HY,Illinois,Cook,Chicago ,0,0,0
2774394,488757,S13-1250,C. ustulatus,8,29,2013,Fall,36,F,HY,Illinois,Cook,Chicago ,1,0,0
2805599,490606,S13-1251,C. fuscescens,8,29,2013,Fall,36,F,HY,Illinois,Cook,Chicago ,0,0,0
2929589,492670,S13-1252,C. fuscescens,8,29,2013,Fall,36,F,NA,Illinois,Cook,Chicago ,0,0,0
2774395,488758,S13-1268,C. ustulatus,9,3,2013,Fall,36,F,HY,Illinois,Cook,Chicago ,0,0,0
2805624,490629,S13-1269,C. ustulatus,9,3,2013,Fall,36,M,HY,Illinois,Cook,Chicago ,1,0,0
3805578,509223,S13-1270,C. ustulatus,9,3,2013,Fall,36,NA,NA,Illinois,Cook,Chicago ,1,0,1
2805625,490630,S13-1272,C. ustulatus,9,3,2013,Fall,36,M,HY,Illinois,Cook,Chicago ,1,0,0
2775169,489856,S13-1283,C. ustulatus,9,3,2013,Fall,36,NA,HY,Illinois,Cook,Chicago ,1,0,1
2805627,490632,S13-1284,C. ustulatus,9,3,2013,Fall,36,M,HY,Illinois,Cook,Chicago ,0,0,0
2775167,489854,S13-1285,C. fuscescens,9,3,2013,Fall,36,F,HY,Illinois,Cook,Chicago ,0,0,0
2774396,488759,S13-1289,C. ustulatus,9,2,2013,Fall,36,M,HY,Illinois,Cook,Chicago ,1,0,0
3276504,500007,S13-1295,C. ustulatus,9,2,2013,Fall,36,NA,NA,Illinois,Cook,Chicago ,0,0,0
3276505,500008,S13-1296,C. ustulatus,9,2,2013,Fall,36,NA,NA,Illinois,Cook,Chicago ,0,0,0
3356329,500527,S13-1306,C. ustulatus,9,2,2013,Fall,36,F,HY,Illinois,Cook,Chicago ,0,1,0
3276221,499724,S13-1309,C. fuscescens,9,2,2013,Fall,36,NA,NA,Illinois,Cook,Chicago ,0,0,0
3356330,500528,S13-1325,C. ustulatus,9,4,2013,Fall,36,F,AHY,Illinois,Cook,Chicago ,1,0,0
2774397,488760,S13-1353,C. ustulatus,8,31,2013,Fall,36,F,HY,Illinois,Cook,Chicago ,0,0,1
2805603,490610,S13-1360,C. minimus,9,5,2013,Fall,36,M,HY,Illinois,Cook,Chicago ,0,0,0
2775170,489857,S13-1363,C. ustulatus,9,5,2013,Fall,36,F,HY,Illinois,Cook,Chicago ,0,0,0
2805629,490634,S13-1364,C. ustulatus,9,5,2013,Fall,36,F,AHY,Illinois,Cook,Chicago ,0,0,0
2805630,490635,S13-1371,C. ustulatus,9,5,2013,Fall,36,NA,HY,Illinois,Cook,Chicago ,0,0,1
2805632,490636,S13-1372,C. ustulatus,9,5,2013,Fall,36,F,HY,Illinois,Cook,Chicago ,0,0,1
2774398,488761,S13-1373,C. ustulatus,9,5,2013,Fall,36,M,HY,Illinois,Cook,Chicago ,0,0,0
2805633,490637,S13-1374,C. ustulatus,9,5,2013,Fall,36,F,HY,Illinois,Cook,Chicago ,0,0,1
2805600,490607,S13-1376,C. fuscescens,9,5,2013,Fall,36,F,HY,Illinois,Cook,Chicago ,0,0,0
2805601,490608,S13-1377,C. fuscescens,9,5,2013,Fall,36,F,AHY,Illinois,Cook,Chicago ,0,1,1
2805604,490611,S13-1384,C. minimus,9,5,2013,Fall,36,F,HY,Illinois,Cook,Chicago ,0,0,0
2929610,492691,S13-1386,C. ustulatus,9,11,2013,Fall,36,F,AHY,Illinois,Cook,Chicago ,0,0,1
3725277,507045,S13-1445,C. minimus,9,11,2013,Fall,36,NA,NA,Illinois,Cook,Chicago ,0,0,0
2929595,492676,S13-1469,C. minimus,9,11,2013,Fall,36,F,NA,Illinois,Cook,Chicago ,0,0,0
2929608,492689,S13-1527,C. ustulatus,9,12,2013,Fall,36,M,HY,Illinois,Cook,Chicago ,0,0,1
3725278,507046,S13-1538,C. minimus,9,12,2013,Fall,36,NA,NA,Illinois,Cook,Chicago ,0,0,0
2929596,492677,S13-1543,C. minimus,9,12,2013,Fall,36,M,NA,Illinois,Cook,Chicago ,1,0,0
2886013,491640,S13-1571,C. ustulatus,9,16,2013,Fall,36,F,HY,Illinois,Cook,Chicago ,0,0,0
3725279,507047,S13-1587,C. minimus,9,3,2013,Fall,36,NA,NA,Illinois,Cook,Chicago ,1,0,0
2929597,492678,S13-1588,C. minimus,9,11,2013,Fall,36,F,HY,Illinois,Cook,Chicago ,0,0,0
2929611,492692,S13-1606,C. ustulatus,9,17,2013,Fall,36,M,AHY,Illinois,Cook,Chicago ,0,0,0
2987799,494056,S13-1612,C. ustulatus,9,13,2013,Fall,36,M,HY,Illinois,Cook,Chicago ,1,0,0
2805634,490638,S13-1614,C. ustulatus,9,13,2013,Fall,36,F,HY,Illinois,Cook,Chicago ,0,0,0
2987742,493999,S13-1616,C. minimus,9,13,2013,Fall,36,M,HY,Illinois,Cook,Chicago ,0,0,0
2805605,490612,S13-1617,C. minimus,9,13,2013,Fall,36,F,AHY,Illinois,Cook,Chicago ,0,0,1
2805606,490613,S13-1618,C. minimus,9,13,2013,Fall,36,M,HY,Illinois,Cook,Chicago ,1,0,1
2987800,494057,S13-1619,C. ustulatus,9,13,2013,Fall,36,M,HY,Illinois,Cook,Chicago ,0,0,0
2987801,494058,S13-1640,C. ustulatus,9,12,2013,Fall,36,F,HY,Illinois,Cook,Chicago ,0,1,1
